id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,big_church_count_500,church_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,big_church_count_1000,church_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
17087,2014-04-07,43,29.0,5.0,5.0,2.0,1961.0,2.0,5.0,2.0,Investment,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,4050.0,7,9292,11234.0,8,0,0,0,5,2,no,0,3,3,no,no,no,yes,no,no,no,no,78507,37052,41455,19784,10339,9445,85551,43352,42199,37127,11024,26103,9347,4806,4541,9292,4919,4373,22071,11484,10587,15929,8541,7388,17469,9082,8387,737.0,68.0,204.0,14.0,237.0,21.0,180.0,2.0,10.0,1.0,738.0,47.0,88.0,413.0,94.0,96.0,13,2.612312568,1.691810999,20.30173199,1.691810999,0.50814111,0.471297151,1.19620522,0.059823021,0.614329392,19.65696,3.755798,17.25313,2.428001411,29.13601694,10.0,2.488763369,3.530155594,10,0.017478949,0.209747389,0.578615996,no,1.642962593,8.389921604,11.53674677,12.59957734,13.44510657,1.554970538,33,no,1.610460915,45,1.274395362,no,14.09305145,50,14.9367282,1,22.70312882,7.648102434,1.580477226,2.225443853,6.035828941,0.846559951,19.69822292,9.03875048,0.138880352,1.924326401,5.120265296,8.458792689,5.638466847,1.022980658,3.199960232,2.810265587,8.620836131,0.380180395,0.867353463,0.632093379,3.341119732,0.471297151,0.898809379,0.282563528,6.455960232,7.75529711,7.822657966,3.626917701,0.748801515,satisfactory,12.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22.51,6.61,2,254242,1,245000,4,700.0,1125.0,912.5,0,1,1,2,0,0,1,2,0,2,0,24.83,8.59,2,254242,5,296081,13,830.77,1384.62,1107.69,0,1,5,5,2,0,0,1,3,0,4,0,26.29,9.48,3,329704,7,314081,27,933.33,1541.67,1237.5,3,3,8,8,3,2,0,1,3,0,0,7,0,32.52,4.78,7,386047,14,983167,51,845.65,1413.04,1129.35,5,8,17,13,5,3,0,3,6,0,0,21,0,31.94,4.74,19,929333,24,1089287,85,909.21,1506.58,1207.89,9,17,24,18,10,6,1,7,13,0,2,40,0,7000000
17088,2014-04-07,78,50.0,4.0,8.0,2.0,1957.0,3.0,10.0,3.0,Investment,Danilovskoe,12495435.25,91100,0.027650988,0.341071945,5947,2235.0,5,5664,6073.0,9,0,3,0,12,5,no,0,11,48,yes,no,no,no,no,no,no,no,102590,48106,54484,12370,6137,6233,54478,26382,28096,24252,6708,17544,5947,2950,2997,5664,2798,2866,13855,6851,7004,24296,11769,12527,10869,5377,5492,360.0,47.0,0.0,0.0,288.0,3.0,22.0,0.0,0.0,0.0,357.0,21.0,86.0,198.0,44.0,8.0,107,0.547443223,0.34956418,4.194770156,0.34956418,0.288902606,0.340848328,3.093976952,0.077652219,0.72783925,4.289627,3.06059,11.72698,1.261064196,15.13277035,65.0,2.38293329,2.84099552,137,0.015306914,0.183682972,0.45246247,no,10.23224512,0.219694841,3.394451302,4.95572324,5.632567488,0.219694859,4,no,2.651622102,3,0.250920881,no,7.152930012,32,6.901984504,13,7.859015047,5.354381241,3.722987379,0.869272783,1.06786178,3.33947512,3.027140256,1.574053688,0.973780032,2.218074999,4.524421351,2.604935355,0.732174643,0.601266525,8.985689797,1.285601917,1.144488456,0.649153464,0.470222846,0.748925081,0.329787365,0.340848328,1.040418194,0.364068138,4.304358724,3.66850711,3.277223083,1.044971021,0.100417162,excellent,5.84,0.0,0,0,1,134000,1,0,0,1,0,0,0,0,1,0,0,0,10.97,2.71,4,251762,5,344500,25,608.33,1020.83,814.58,1,7,9,8,0,0,0,1,0,3,2,11.57,19.27,13,974137,8,787000,38,691.89,1162.16,927.03,1,12,12,9,3,1,0,3,3,1,12,4,10.64,31.41,24,1313906,12,1095000,46,720.0,1211.11,965.56,1,13,15,11,5,1,0,3,3,0,1,14,4,5.78,34.11,76,2653371,23,1282589,114,764.86,1288.29,1026.58,3,28,40,26,12,5,0,12,11,0,2,27,5,7.76,23.61,264,5388788,72,2691417,628,789.93,1309.9,1049.91,52,145,172,170,70,17,2,60,84,1,21,107,13,10400000
17089,2014-04-07,61,61.0,5.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Solncevo,11324091.93,113897,0.083809588,0.371148999,8340,3953.0,5,7065,9700.0,5,0,2,0,4,3,no,0,5,1,no,no,no,no,no,no,no,no,125111,58773,66338,16287,8039,8248,75334,38138,37196,22276,6180,16096,8340,4048,4292,7065,3531,3534,17908,8858,9050,31549,16302,15247,14555,7157,7398,801.0,43.0,352.0,79.0,126.0,16.0,157.0,0.0,23.0,5.0,800.0,23.0,181.0,278.0,131.0,187.0,72,3.343157098,2.037572376,24.45086851,2.037572376,0.230087038,0.04459936,0.625673389,0.360319379,0.631064057,16.10365,2.151334,15.56946,2.29359307,27.52311684,34.0,2.29359307,3.663182966,34,0.25728789,3.087454675,0.589156933,no,2.117384606,12.21383392,14.92960711,16.10136105,16.95715522,1.794569802,22,no,2.117384601,1,0.874445119,no,20.07121948,50,12.32776506,8,25.06251527,12.40586978,4.687054293,1.538219323,5.465041738,0.949479998,10.50713143,1.320120888,0.564069207,2.12828913,5.574741661,9.07362127,3.945655003,2.435398912,20.22927931,1.242740923,6.335964805,6.167763708,0.638040846,1.052999269,0.509984541,0.04459936,3.407720403,2.002972701,7.838955416,8.634607397,4.896656131,0.450703247,0.60116514,good,8.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.52,4.14,0,0,4,53350,6,660.0,1100.0,880.0,1,1,2,2,0,0,0,0,1,3,1,18.43,18.12,1,60000,5,115350,7,660.0,1100.0,880.0,2,1,2,2,0,0,0,0,0,1,3,2,21.72,26.77,2,79000,5,115350,7,660.0,1100.0,880.0,2,1,2,2,0,0,0,0,0,0,1,4,2,25.46,17.39,3,183000,7,294350,12,566.67,1000.0,783.33,3,2,5,2,0,0,0,0,3,0,1,5,2,26.11,12.31,11,389504,15,473050,52,821.74,1369.57,1095.65,6,11,14,12,7,2,0,5,14,0,3,17,2,5682111
17090,2014-04-07,37,21.0,9.0,6.0,2.0,1963.0,2.0,7.0,2.0,Investment,Ajeroport,4662813.069,73007,0.109947031,0.050272014,4348,2058.0,3,4231,4975.0,6,1,0,1,4,3,no,0,3,14,no,no,no,no,no,no,no,no,1100773,502659,598114,9151,4737,4414,44166,22748,21418,19690,6156,13534,4348,2225,2123,4231,2201,2030,10478,5479,4999,234407,115098,119309,8098,4177,3921,332.0,31.0,2.0,0.0,256.0,12.0,30.0,0.0,1.0,0.0,332.0,2.0,25.0,246.0,39.0,20.0,87,2.372368892,1.038844703,13.64873638,1.137394699,0.382053036,0.203784871,1.233969501,0.042694862,0.578726577,18.20898,3.842785,6.816525,3.603205963,43.23847156,62.0,5.193851986,6.307364794,62,0.049622057,0.595464681,0.117409911,yes,8.73167974,3.176569086,5.807675084,6.575484335,7.844610907,0.407624281,28,no,1.131043157,14,0.828277558,no,4.68627635,121,3.312027265,5,15.59302094,3.581270307,4.805896309,1.194780801,3.052018992,4.934365594,16.38600258,1.27309991,0.40209167,4.143487143,4.046662704,2.849742085,1.832209161,1.546256403,7.376999803,4.503153416,1.797583794,0.203784871,0.451659556,0.410966565,0.648867695,0.203784871,0.966634329,0.300301191,6.806845865,5.20039198,5.354302265,1.722556701,0.092777629,poor,3.03,0.0,3,157177,1,12000,10,2,2,3,2,1,0,0,1,0,1,1,3.08,6.83,11,273922,2,18000,32,534.48,896.55,715.52,3,15,7,6,1,0,1,3,0,6,1,11.44,8.63,20,627653,2,18000,56,684.0,1140.0,912.0,6,19,14,12,3,2,0,1,3,0,13,1,16.92,6.82,31,748751,10,698856,72,775.38,1284.62,1030.0,7,23,16,15,7,4,0,3,5,0,1,21,1,17.6,10.23,57,1490716,20,1132059,179,682.5,1140.63,911.56,19,59,46,38,12,5,0,8,17,0,2,35,7,13.63,17.41,175,4584414,53,2117480,447,746.55,1251.23,998.89,41,127,134,87,40,14,4,16,34,0,6,105,14,8300000
17091,2014-04-07,50,33.0,2.0,9.0,1.0,1972.0,3.0,6.0,2.0,Investment,Mozhajskoe,16861532.79,132349,0.069670879,0.130617806,9005,4182.0,6,10418,8658.0,6,0,1,0,12,2,no,0,9,9,no,no,no,yes,no,no,no,no,142462,64715,77747,20725,10613,10112,82808,44728,38080,28816,8173,20643,9005,4632,4373,10418,5300,5118,23155,11841,11314,27514,13369,14145,18047,9244,8803,454.0,64.0,15.0,1.0,225.0,8.0,135.0,0.0,6.0,0.0,456.0,0.0,37.0,263.0,105.0,51.0,13,5.781830999,3.857448023,56.76709445,4.730591204,0.181569584,0.97024403,1.908769949,0.278817503,0.302244557,19.17862,1.930199,19.54752,0.717406903,8.608882832,88.0,0.717406903,1.567337723,88,0.129880244,1.558562928,0.574540928,no,0.438036146,9.381137785,12.43191561,13.4655089,14.33726905,0.438036164,1,no,0.552654201,47,0.147920667,no,12.75034293,50,18.17187171,1,23.50966988,10.00343729,1.696571963,0.185898278,4.489192499,2.217362768,16.81754451,9.643310924,0.592896006,1.956907135,7.706257813,9.809502111,4.217344392,2.568023773,7.038685195,4.071265188,11.45620448,1.333907867,0.980408196,0.598891518,1.14892652,0.97024403,1.542123516,1.942388955,6.744765489,9.967017451,6.703308056,1.558567901,0.249694392,satisfactory,11.45,7.68,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.94,17.03,3,140740,1,16000,6,650.0,1000.0,825.0,0,3,0,3,0,0,0,0,0,3,0,2.58,14.89,5,178547,4,489971,6,650.0,1000.0,825.0,0,3,0,3,0,0,0,0,0,0,5,0,6.06,11.43,8,304547,10,638766,13,683.33,1083.33,883.33,1,4,2,6,0,0,0,2,1,0,1,8,0,11.91,8.56,10,558789,13,909766,26,692.0,1140.0,916.0,1,6,8,10,1,0,0,5,5,0,1,9,0,19.35,8.71,19,886563,22,1015347,70,875.38,1461.54,1168.46,5,13,21,16,11,4,0,7,10,0,2,34,0,7100000
17092,2014-04-07,63,46.0,5.0,9.0,1.0,1975.0,4.0,6.0,3.0,Investment,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,3648.0,6,4788,6587.0,6,0,0,0,4,2,no,0,4,2,no,no,no,no,no,no,no,no,77878,35155,42723,10079,5160,4919,83861,38868,44993,35267,11931,23336,4669,2398,2271,4788,2455,2333,11313,5780,5533,17033,8191,8842,8791,4491,4300,152.0,14.0,5.0,0.0,2.0,2.0,128.0,0.0,1.0,0.0,152.0,2.0,3.0,1.0,135.0,11.0,96,2.779790263,1.591514608,19.0981753,1.591514608,0.208507669,0.322485629,1.80388885,0.172961654,0.510062907,4.387146,1.768902,5.887014,3.959361555,47.51233866,27.0,3.707219632,5.324014876,27,0.241098289,2.893179464,1.176320127,no,2.59864796,10.29143285,13.63491239,15.25681358,15.88893336,2.598647973,1,no,2.753497285,23,2.856823051,no,16.37382584,32,1.68650176,6,6.239182982,4.202736758,2.01505297,2.134433152,5.948416993,5.22969119,1.964256049,0.602423856,0.633887956,0.798794451,1.396808526,5.220847838,4.061140642,2.467929343,3.237696464,1.630962164,2.262472056,1.071659435,0.377291983,0.630769221,0.653373742,0.322485629,1.208581318,1.210003763,7.544405599,11.50493448,2.851248697,4.620921313,0.420724612,poor,5.14,0.0,0,0,1,31767,1,0,0,0,1,0,0,0,0,0,0,1,4.81,1.83,2,54500,6,317021,22,640.0,1075.0,857.5,2,6,7,6,1,0,0,0,0,4,3,9.4,0.82,2,54500,8,349021,35,696.97,1181.82,939.39,2,10,12,7,3,1,0,2,3,0,9,3,11.31,1.45,2,54500,12,393021,42,665.0,1137.5,901.25,2,12,16,8,3,1,0,2,4,0,0,15,3,24.38,2.79,2,54500,19,864636,52,706.25,1208.33,957.29,4,13,20,9,4,2,0,4,9,0,1,22,4,19.14,5.72,5,223771,41,1951666,123,659.46,1121.62,890.54,12,34,42,25,8,2,0,7,14,0,3,52,11,8400000
17094,2014-04-07,58,37.0,2.0,9.0,1.0,1974.0,3.0,6.0,3.0,Investment,Orehovo-Borisovo Juzhnoe,7128794.338,145576,0.075790042,0.100455735,5594,4792.0,7,7227,11178.0,7,1,1,0,7,2,no,0,6,0,no,no,no,no,no,yes,no,no,129207,55959,73248,13595,6998,6597,104635,50319,54316,27346,8321,19025,5594,2876,2718,7227,3718,3509,14976,7670,7306,28334,11674,16660,11923,6142,5781,195.0,28.0,0.0,0.0,0.0,3.0,164.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,188.0,7.0,53,1.846019008,0.804251797,9.200193749,0.766682812,0.110212829,0.146617064,2.351001022,0.832390983,0.645188527,5.320048,1.01288,4.831721,4.373017487,52.47620984,29.0,4.373017487,6.306976106,29,0.226351718,2.71622061,1.31759359,no,2.007662351,11.23111883,14.56779335,16.25307771,16.81957035,1.697086754,23,no,1.697086754,52,2.346705109,no,17.28312209,32,2.160925962,11,7.629139729,4.798952851,3.001099802,1.185842032,6.053506916,3.924683674,1.46206477,1.15668226,0.294527669,1.678325371,2.160237823,5.348809269,3.15115446,2.671200448,5.222953778,2.394391461,4.24772937,1.230342577,0.294527669,1.278413126,1.520187696,0.146617064,2.21964146,0.558270433,7.541457998,12.41423072,2.351001022,3.103575611,0.21052021,poor,0.0,0.0,0,0,2,25000,5,0,2,1,1,1,0,0,0,0,1,0,0.56,2.2,0,0,4,70500,20,545.0,950.0,747.5,0,8,8,3,1,0,0,1,0,2,1,11.42,5.46,2,54500,6,296500,29,625.93,1055.56,840.74,2,8,10,8,1,0,0,0,1,0,7,2,19.59,6.13,2,54500,9,358021,36,735.29,1235.29,985.29,2,10,12,8,2,2,0,0,2,0,0,11,4,28.4,2.74,2,54500,17,1399021,53,736.73,1255.1,995.92,4,12,20,10,5,2,0,3,6,0,1,15,4,17.74,4.67,4,212842,29,1533166,89,692.41,1183.54,937.97,10,19,34,18,6,2,0,5,12,0,2,46,8,8300000
17096,2014-04-08,34,20.0,2.0,4.0,2.0,1962.0,1.0,5.0,3.0,Investment,Prospekt Vernadskogo,4695913.354,61039,0.260459642,0.0,3201,866.0,5,3374,4385.0,5,0,1,1,9,5,no,0,2,5,no,no,no,no,no,no,no,no,118843,60240,58603,7029,3580,3449,41554,20567,20987,12456,3676,8780,3201,1631,1570,3374,1728,1646,8184,4225,3959,25783,14387,11396,6146,3149,2997,216.0,34.0,0.0,0.0,11.0,47.0,124.0,0.0,0.0,0.0,216.0,0.0,0.0,144.0,18.0,54.0,68,1.555205673,1.130535054,6.628644463,0.552387039,0.222826064,0.404533578,0.390339071,0.364649859,2.629962983,11.2812,3.442234,11.70637,5.005210505,60.06252606,33.0,5.225738327,6.67656846,33,0.222350019,2.668200223,0.417652873,no,4.392104952,6.191777551,8.820618295,9.968003824,10.7574787,1.28342095,16,no,4.140786982,22,2.878789871,no,11.72354406,50,10.30302217,8,18.45560403,5.778002514,1.457695418,0.734961074,3.998025403,3.662691074,7.360320377,2.854477142,0.295184087,1.300494854,7.475035477,3.777280606,1.303531626,2.03259703,13.16511095,1.77939435,1.66480865,3.912141499,0.468501474,0.295184087,0.352182864,0.404533578,2.578029803,1.171216209,2.113980291,3.499313829,2.110075702,3.775110016,0.26785022,satisfactory,8.3,0.0,2,39161,1,18000,10,0,6,3,1,0,0,0,0,0,1,0,16.26,0.0,3,49161,1,18000,17,550.0,968.75,759.38,1,6,7,2,1,0,0,0,0,4,0,19.56,0.0,7,67116,4,32895,32,680.0,1150.0,915.0,2,8,11,8,3,0,0,0,1,0,13,0,19.76,0.0,8,69911,11,218795,56,764.15,1283.02,1023.58,3,10,19,16,8,0,0,0,1,0,0,21,1,17.71,1.17,17,339658,18,462795,162,724.52,1216.13,970.32,7,41,54,41,17,1,1,2,12,1,3,42,2,19.69,9.07,54,1346167,50,1249307,331,748.57,1252.38,1000.48,16,76,107,90,37,4,1,4,32,1,6,85,6,3500000
17097,2014-04-08,33,20.0,3.0,5.0,5.0,1966.0,1.0,5.0,3.0,Investment,Rostokino,3497818.591,37502,0.146940785,0.210473241,2334,1040.0,1,2398,2260.0,2,0,3,1,8,5,no,0,0,2,no,no,no,no,no,no,no,no,175518,82886,92632,5074,2551,2523,22837,11618,11219,9591,2936,6655,2334,1175,1159,2398,1207,1191,5652,2877,2775,35541,17988,17553,4480,2252,2228,152.0,46.0,0.0,0.0,84.0,8.0,14.0,0.0,0.0,0.0,152.0,0.0,2.0,118.0,23.0,9.0,156,2.437251925,1.341860359,16.10232431,1.341860359,0.366362282,0.51994894,0.643921797,0.215425753,0.104156376,19.01819,0.611226,4.820948,2.316236697,27.79484037,43.0,3.411220104,5.335706524,78,0.336460663,4.037527957,0.202097499,no,6.463214778,4.946427736,7.279865342,7.980420926,9.412387717,0.817437664,20,no,2.29884834,15,0.757315576,no,5.680063384,101,9.166585941,4,11.90198759,7.078588759,1.799859709,1.334278594,8.111588438,0.852665661,11.28370332,3.287697021,0.256690058,2.92408827,0.433315008,5.744754982,2.319071083,0.466340834,7.088096842,0.346933525,0.683153393,0.51994894,1.245080743,0.60145195,0.077104548,1.102013094,0.444791704,0.370339747,3.818886372,2.66623594,2.362332972,0.956944913,0.179508524,poor,13.77,28.78,0,0,0,0,4,0,3,0,0,1,0,1,1,0,4,0,15.05,26.03,3,34700,0,0,12,816.67,1333.33,1075.0,0,6,1,2,2,1,1,2,1,7,0,16.01,16.25,6,88770,4,721276,30,677.78,1148.15,912.96,3,11,8,4,3,1,0,1,2,2,8,0,18.44,14.5,9,111993,5,744276,51,783.33,1302.08,1042.71,3,17,11,10,8,2,0,1,6,0,2,15,1,31.26,13.28,18,362177,7,769699,91,759.77,1287.36,1023.56,4,27,27,14,17,2,0,5,10,0,3,29,2,29.49,13.52,56,1094575,34,1309113,205,694.74,1173.68,934.21,15,65,58,38,27,2,0,13,29,1,4,83,7,5900000
17098,2014-04-08,41,26.0,1.0,9.0,2.0,1964.0,2.0,5.0,2.0,Investment,Basmannoe,8398460.622,108171,0.015233744,0.037316452,5706,3240.0,7,6748,7770.0,9,0,4,2,25,2,no,0,10,93,no,no,no,yes,yes,no,no,no,28179,13522,14657,13368,7159,6209,68043,34236,33807,26760,8563,18197,5706,2982,2724,6748,3664,3084,15237,8113,7124,5164,2583,2581,11631,6223,5408,746.0,48.0,0.0,0.0,643.0,16.0,35.0,0.0,3.0,1.0,746.0,371.0,114.0,146.0,62.0,53.0,220,0.541119346,0.349145657,4.189747884,0.349145657,0.494887984,0.439386699,0.75935274,0.062728547,1.283684478,10.98748,3.675502,11.45712,1.809867091,21.71840509,113.0,2.014947457,2.623371626,80,0.113056066,1.356672796,0.309918367,no,12.59527054,2.564695436,0.631458276,0.062728549,1.83967085,2.564695427,4,no,3.094211774,20,0.975282857,no,2.103716445,113,1.656238227,4,7.492369861,8.259396082,0.89454007,3.8060454,5.554297845,2.34733592,7.717011477,1.35018966,0.300170181,2.229474624,2.302389809,4.782611645,0.496885052,1.304219603,2.391901716,1.279430838,0.502019733,1.351989909,0.653780205,0.146698405,1.777075728,0.439386699,0.562519793,0.221672478,1.900927237,0.545363124,0.931758607,1.150141442,0.08918786,excellent,6.94,0.0,15,98327,0,0,53,4,11,14,16,6,1,0,3,3,2,0,3.76,0.0,61,594624,1,9700,261,777.78,1292.18,1034.98,18,65,74,68,27,8,14,20,8,5,0,4.18,1.54,128,1464139,18,737200,533,851.79,1410.36,1131.08,31,132,141,127,69,30,3,27,50,13,11,2,4.57,4.53,195,2069595,31,1379200,793,878.12,1450.34,1164.23,48,199,192,185,115,50,4,47,75,1,26,33,4,5.36,5.67,378,3973799,51,2187020,1391,873.48,1438.89,1156.19,90,348,328,342,198,74,11,81,141,2,61,77,7,8.24,8.27,764,9705217,115,3512661,2450,861.08,1421.81,1141.44,148,614,617,590,336,123,22,141,247,2,103,212,12,1000000
17099,2014-04-08,73,30.0,4.0,17.0,1.0,1979.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75.0,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,1,0,0,0,9.43,34.86,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,2,0,0,0,5.3,26.61,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760.0,1300.0,1030.0,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,7162480
